Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
2423,Mason Rodriguez,24,Male,San Diego,2025-08-10,1960.25
2424,William Allen 2,45,Male,Orlando,2025-03-14,343.5
2425,Maverick Rodriguez,18,Male,Fort Worth,2026-06-08,225.25
2426,Hannah White,19,Female,Atlanta,2023-07-03,390.5
2427,Adrian Cox,47,Male,Nashville,2024-01-23,377.5
2428,Christian Rogers,29,Male,Los Angeles,2024-12-31,439.6
2429,Leah Richardson,58,Female,San Antonio,2023-10-22,1941.45
2430,Owen White,34,Male,Austin,2026-04-07,225.0
2431,Chloe Cox,44,Female,Jacksonville,2024-12-02,2659.6
2432,Jacob Evans,42,Male,Austin,2025-05-06,329.0
2433,Zoe Edwards,29,Female,Boston,2026-06-16,120.0
2434,Jonathan Watson,28,Male,Nashville,2025-02-08,476.0
2435,Asher Green,34,Male,Miami,2025-04-04,1730.72
2436,Aiden Howard,34,Male,Pittsburgh,2023-12-02,6702.3
2437,Anthony Robinson,24,Male,Chicago,2024-10-29,318.0
2438,Penelope Thompson,34,Female,Orlando,2026-06-18,70.0
2439,Dylan Baker,34,Male,Dallas,2025-03-13,331.3
2440,Thomas Johnson,38,Male,Columbus,2023-09-05,979.0
2441,Eli Diaz,29,Male,Seattle,2025-06-05,3930.55
2442,Jayden Robinson 2,32,Male,Baltimore,2023-02-23,3560.0
2443,Eva Adams,21,Female,Philadelphia,2023-03-11,2459.5
2444,Isaac Gonzalez,53,Male,Cleveland,2024-06-23,441.4
2445,Sofia Edwards,38,Female,Houston,2024-12-22,434.25
2446,Riley Diaz,29,Female,Atlanta,2026-01-21,240.0
2447,Lincoln Nguyen,23,Male,Seattle,2023-03-07,372.0
2448,Addison Johnson,42,Female,Las Vegas,2025-04-04,195.25
2449,Wyatt Clark,18,Male,Seattle,2023-05-05,948.9
2450,Ethan Evans,18,Male,Dallas,2026-05-08,105.0
2451,Ivy Harris,35,Female,Charlotte,2025-06-07,1441.5
2452,Natalie Scott,37,Female,Miami,2024-12-10,1540.02
2453,James Rivera,34,Male,Los Angeles,2025-06-30,90.0
2454,Caleb Morgan,26,Male,Baltimore,2025-09-22,587.5
2455,Jayden Young,48,Male,Denver,2024-10-05,1390.8
2456,Luke Ramos,24,Male,Houston,2025-11-17,255.5
2457,David White,35,Male,Los Angeles,2024-12-24,1364.05
2458,Allison Clark,40,Female,Orlando,2025-11-21,676.0
2459,Logan Martinez,18,Male,Denver,2023-11-07,712.0
2460,Diana Brooks,27,Female,Houston,2026-02-27,238.5
2461,Chloe Howard,57,Female,Nashville,2026-02-13,305.0
2462,Ryan Nguyen,24,Male,Cleveland,2026-04-29,128.0
2463,Ivy Cook,39,Female,Detroit,2025-08-11,1009.45
2464,Isaiah Turner,43,Male,Austin,2024-05-03,634.0
2465,Liam Morales,54,Male,San Jose,2026-05-09,115.0
2466,Quinn Wilson,36,Female,San Jose,2025-02-12,95.25
2467,David Nelson,29,Male,San Antonio,2023-08-25,117.0
2468,John Cook,28,Male,Orlando,2026-04-21,180.0
2469,Zoe Martinez,48,Female,Cleveland,2023-10-12,1807.63
2470,Levi Sanchez,50,Male,Los Angeles,2025-01-21,25.0
2471,Cora Davis,30,Female,Denver,2026-01-10,315.0
2472,Ella Jones,54,Female,Charlotte,2023-10-02,310.0
2473,Alice Cox,38,Female,Orlando,2025-05-11,345.5
2474,Sebastian Jones,26,Male,Nashville,2024-12-21,348.5
2475,Jackson Robinson,32,Male,New York,2025-12-24,60.0
2476,Jeremiah Williams,45,Male,Philadelphia,2024-11-24,514.7
2477,Bob Robinson,24,Male,Portland,2024-03-19,299.5
2478,Brooklyn Rivera,61,Female,San Jose,2025-02-04,999.0
2479,Caleb Brooks,18,Male,Orlando,2024-10-28,393.0
2480,Isaac Ward 2,32,Male,Houston,2025-04-07,4196.55
2481,Madison Torres,32,Female,Cleveland,2026-04-17,326.7
2482,Alexander Lee,51,Male,Los Angeles,2025-02-22,849.88
2483,Nathan Ward,35,Male,Seattle,2025-04-23,291.0
2484,Michael Parker,35,Male,Nashville,2026-01-30,180.0
2485,Jayden Sanchez,27,Male,Seattle,2024-01-30,271.0
2486,Lincoln Campbell,19,Male,Orlando,2026-04-08,507.0
2487,Isaac Harris,32,Male,Boston,2023-09-22,428.0
2488,Levi Baker,18,Male,San Diego,2025-02-07,1041.5
2489,Ethan Parker,33,Male,Baltimore,2025-05-02,1638.75
2490,Olivia Kim,43,Female,Seattle,2025-11-17,2065.45
2491,Julian Taylor,32,Male,Baltimore,2025-06-07,215.4
2492,Aria Hall,37,Female,Pittsburgh,2025-10-14,869.5
2493,Theodore Adams,42,Male,Philadelphia,2025-01-04,120.0
2494,Ava Johnson,38,Female,Minneapolis,2025-01-28,813.3
2495,Zoe Cook,42,Female,Columbus,2026-02-26,1652.5
2496,Sadie Phillips,42,Female,Atlanta,2023-10-26,345.25
2497,Diana Nelson,34,Female,Atlanta,2025-09-19,295.75
2498,Eleanor Green,34,Female,Nashville,2023-08-07,1006.62
2499,Mia Miller,31,Female,Austin,2023-06-19,1235.1
2500,Grace Hall,19,Female,Minneapolis,2025-08-22,276.0
2501,Samantha Brown 2,46,Female,Nashville,2024-02-06,528.5
2502,Ella Mitchell,47,Female,Fort Worth,2026-03-06,270.0
2503,Michael Peterson,39,Male,Orlando,2025-10-31,291.0
2504,Emily Parker 2,35,Female,Dallas,2024-11-16,448.2
2505,Lily Ramirez,28,Female,Las Vegas,2025-11-23,369.8
2506,Grace Parker,49,Female,Atlanta,2024-10-30,24.0
2507,Sebastian Thomas,19,Male,Orlando,2025-08-27,245.3
2508,Aria Campbell,21,Female,Los Angeles,2025-04-05,1279.0
2509,Adrian Ramirez 2,34,Male,Chicago,2025-08-16,22.5
2510,Christian Ramos,35,Male,Chicago,2024-12-09,1829.45
2511,Oliver Wilson,18,Male,Dallas,2025-12-02,512.0
2512,Evelyn White,42,Female,Jacksonville,2026-04-12,490.5
2513,Logan Cruz,34,Male,Baltimore,2024-10-21,6118.51
2514,Nora Baker,30,Female,Detroit,2025-07-17,507.0
2515,Harper Carter,18,Female,Dallas,2025-01-06,1886.08
2516,Isaiah Murphy,50,Male,Tampa,2025-12-05,653.35
2517,Scarlett Rodriguez,53,Female,Seattle,2026-04-07,63.3
2518,Jaxon Collins,48,Male,Jacksonville,2023-08-05,2376.3
2519,Connor Moore,43,Male,Chicago,2025-08-21,1948.0
2520,Penelope Williams,26,Female,Minneapolis,2025-12-24,1412.75
2521,Thomas Howard,43,Male,Miami,2024-06-07,747.05
2522,William Edwards,24,Male,Jacksonville,2025-02-28,1062.5
2523,Leo Phillips,45,Male,New York,2024-03-30,1011.0
2524,Jack Gutierrez,24,Male,Baltimore,2026-04-12,294.0
2525,Quinn Nelson,41,Female,Portland,2024-06-15,662.8
2526,Hazel Lopez,36,Female,Charlotte,2026-03-11,55.0
2527,Piper Reyes,33,Female,Fort Worth,2024-06-20,3778.85
2528,Alice Gonzalez 2,31,Female,Portland,2026-06-18,65.0
2529,Julia Kelly,43,Female,Los Angeles,2024-01-07,2377.55
2530,Hunter Stewart,30,Male,Detroit,2024-02-28,891.4
2531,Addison Reyes,35,Female,Orlando,2024-02-23,1649.5
2532,Nathan Hill,43,Male,Houston,2025-06-02,395.0
2533,Nora Rogers,33,Female,Detroit,2024-02-01,476.7
2534,Ella Evans,28,Female,San Antonio,2024-03-29,354.0
2535,William Parker,31,Male,Cleveland,2023-12-18,379.9
2536,Lydia Jackson,29,Female,Atlanta,2024-07-10,1024.6
2537,Allison Kim,40,Female,Nashville,2025-09-04,484.0
2538,Scarlett Anderson,30,Female,Cleveland,2025-11-04,1205.0
2539,Ivy Parker,34,Female,Austin,2026-05-20,299.0
2540,David Jackson,25,Male,Cleveland,2023-12-02,1680.0
2541,Ethan Reed,48,Male,San Antonio,2026-01-15,205.75
2542,Paisley Rivera,27,Female,Miami,2024-11-24,1374.8
2543,Jeremiah White,31,Male,Jacksonville,2026-01-03,229.0
2544,Theo Ramos,38,Male,Las Vegas,2026-01-13,309.0
2545,Christian Peterson,38,Male,New York,2024-04-10,289.6
2546,Olivia Rodriguez,21,Female,Philadelphia,2024-02-18,1120.6
2547,Jaxon King,35,Male,Boston,2023-02-17,660.0
2548,Sarah Anderson,26,Female,Boston,2025-12-22,22.4
2549,Maverick Kelly,38,Male,Miami,2025-09-05,1124.5
2550,Jonathan Roberts,18,Male,Las Vegas,2026-06-14,25.0
2551,Olivia Williams,48,Female,Charlotte,2025-01-23,721.75
2552,Adrian Carter,18,Male,Detroit,2025-09-29,343.0
2553,Riley Hill,59,Female,Atlanta,2026-06-30,96.0
2554,Brooklyn Miller,46,Female,Phoenix,2025-10-06,303.35
2555,Aurora Johnson,37,Female,Austin,2024-01-28,3823.75
2556,Aaron Chavez,39,Male,Seattle,2025-12-14,80.0
2557,Isaac Campbell,18,Male,Denver,2024-01-27,49.5
2558,Lydia Perez,29,Female,Chicago,2025-09-23,2817.2
2559,Stella Baker,48,Female,Seattle,2023-06-20,2627.6
2560,Caleb Williams,29,Male,San Diego,2023-07-18,2491.95
2561,Anthony Brooks,42,Male,Tampa,2023-02-05,2927.25
2562,Asher King,26,Male,Pittsburgh,2025-03-27,1428.75
2563,Lucy Ortiz 2,56,Female,San Antonio,2025-07-23,989.9
2564,Amelia Wilson,40,Female,Boston,2024-06-07,234.4
2565,Dylan Martinez,37,Male,Orlando,2023-12-16,1922.0
2566,Naomi Edwards,50,Female,Atlanta,2026-06-04,99.0
2567,Charlie Stewart,40,Male,Dallas,2024-08-23,297.5
2568,Jayden Walker,37,Male,Charlotte,2025-06-26,716.4
2569,Joseph Adams,18,Male,Detroit,2024-01-08,1403.35
2570,Emma Hernandez,30,Female,San Jose,2025-08-31,890.5
2571,Ethan Richardson,23,Male,Las Vegas,2024-02-26,1100.75
2572,Zoe Peterson,38,Female,Tampa,2024-02-17,814.55
2573,Grayson Hill,23,Male,Tampa,2024-12-04,1525.7
2574,Leo Carter,18,Male,Baltimore,2024-07-21,2020.22
2575,Henry Miller 2,18,Male,San Jose,2023-11-29,60.0
2576,Eleanor Lewis,27,Female,Denver,2025-12-03,514.0
2577,Layla Robinson,46,Female,Nashville,2025-03-03,714.0
2578,Hunter Reed,44,Male,San Jose,2025-10-01,267.6
2579,Michael Wilson,43,Male,Las Vegas,2023-11-20,1156.8
2580,William Nguyen,30,Male,Austin,2026-05-11,93.5
2581,Victoria Watson,42,Female,Tampa,2026-01-03,286.25
2582,Kinsley Thompson 2,45,Female,San Diego,2023-05-26,120.0
2583,Leo Edwards,29,Male,Seattle,2023-07-25,3797.75
2584,Willow Green,25,Female,Portland,2024-11-03,1304.75
2585,Christian Torres,25,Male,Cleveland,2024-12-01,381.13
2586,Thomas Hernandez,31,Male,Portland,2026-04-10,99.5
2587,Samantha Cox,32,Female,Boston,2023-02-03,573.0
2588,Lily Mitchell,57,Female,Nashville,2026-05-06,96.0
2589,Sebastian Jackson,23,Male,Las Vegas,2025-09-05,422.75
2590,Nora Ortiz,41,Female,Nashville,2023-04-09,428.6
2591,Lincoln Martin,29,Male,Seattle,2025-08-18,416.2
2592,Savannah Carter,39,Female,Denver,2024-01-06,1109.75
2593,Jacob Phillips,63,Male,Austin,2025-07-29,515.0
2594,Sophie Torres,42,Female,Boston,2025-03-12,1204.5
2595,Asher Roberts,40,Male,Fort Worth,2025-12-08,777.0
2596,Mateo Morgan,22,Male,Jacksonville,2026-03-21,1091.5
2597,Sadie Richardson,26,Female,Denver,2024-04-29,1052.35
2598,Jackson Lee,36,Male,Miami,2023-07-27,826.08
2599,Lincoln Walker,46,Male,Seattle,2025-05-01,2983.63
2600,Zoe Diaz,44,Female,Nashville,2023-02-06,579.0
2601,Lucas Chavez,38,Male,Pittsburgh,2026-05-05,985.25
2602,Samantha Ward,39,Female,Cleveland,2025-11-28,460.0
2603,Lincoln Nguyen 2,24,Male,Seattle,2025-02-03,1055.5
2604,Caroline Ward,26,Female,Minneapolis,2023-11-21,1364.05
2605,Julia Wright,47,Female,Chicago,2024-01-15,284.5
2606,Ivy Moore,27,Female,Baltimore,2023-05-02,746.6
2607,Jaxon Parker,44,Male,Detroit,2025-11-07,1005.0
2608,Naomi Gutierrez,55,Female,Las Vegas,2024-10-19,423.2
2609,Alice Edwards,47,Female,San Diego,2025-05-30,591.0
2610,Wyatt Roberts,37,Male,Pittsburgh,2026-03-14,253.3
2611,Isaiah Ramos,26,Male,Baltimore,2023-03-27,1426.3
2612,Caroline King,35,Female,Tampa,2024-01-27,1443.0
2613,Sophie Taylor,39,Female,Columbus,2025-06-03,454.25
2614,Lily Cruz,53,Female,Baltimore,2025-03-04,1637.0
2615,Jayden Mitchell,28,Male,Boston,2026-07-05,60.0
2616,Wyatt White,38,Male,Dallas,2025-10-05,173.0
2617,Jayden Rivera,48,Male,Houston,2025-06-19,1828.85
2618,David Perez,50,Male,Tampa,2023-10-12,445.5
2619,Olivia Perez,40,Female,Seattle,2025-11-27,415.0
2620,Joseph Gonzalez,18,Male,Chicago,2023-05-13,2190.7
2621,Thomas Phillips,28,Male,Detroit,2025-06-21,460.95
2622,Hannah Rogers,26,Female,Las Vegas,2025-01-22,3552.25
2623,Luke Nguyen,18,Male,Detroit,2024-03-07,3322.58
2624,Maya Mitchell,32,Female,Philadelphia,2023-01-15,360.0
2625,Claire Turner,22,Female,Atlanta,2025-06-17,463.25
2626,Adrian Gonzalez,27,Male,Boston,2026-01-24,64.12
2627,Samuel Rivera,28,Male,Pittsburgh,2025-03-22,170.0
2628,Alice Wright,29,Female,Boston,2023-10-11,896.62
2629,Paisley Hall,55,Female,Orlando,2026-03-13,50.0
2630,Michael Collins,27,Male,Minneapolis,2025-10-10,25.0
2631,Madison Stewart,42,Female,Dallas,2026-05-09,25.0
2632,Natalie Walker,24,Female,Jacksonville,2025-06-29,3051.75
2633,Diana Wright,24,Female,Chicago,2023-03-05,202.0
2634,Levi Morales,18,Male,Nashville,2023-05-11,3634.75
2635,Riley Rogers,34,Female,San Diego,2025-02-17,926.0
2636,Violet Brooks,42,Female,Houston,2026-02-26,111.0
2637,Jaxon Rogers 2,30,Male,Seattle,2026-02-16,63.0
2638,Penelope Rogers,33,Female,Nashville,2026-04-29,55.0
2639,Carter Harris,32,Male,Nashville,2026-05-20,466.0
2640,Ivy Cruz,41,Female,Denver,2025-09-25,211.0
2641,Hannah Stewart,18,Female,New York,2026-01-06,175.0
2642,Asher Kim,38,Male,Baltimore,2023-07-26,60.0
2643,Savannah Young,30,Female,Columbus,2024-06-08,795.0
2644,Lucy Mitchell,39,Female,Philadelphia,2025-03-24,22.5
2645,Jayden Walker 2,38,Male,Baltimore,2026-01-20,110.0
2646,Chloe Lee,20,Female,Columbus,2024-07-19,729.0
2647,Sophie Peterson,29,Female,Nashville,2026-03-02,635.0
2648,Evelyn Perez,47,Female,Seattle,2024-03-23,768.0
2649,William Reyes,25,Male,Tampa,2025-03-09,1870.65
2650,Eva Diaz,44,Female,Detroit,2024-04-21,6843.87
2651,Naomi White,28,Female,Minneapolis,2025-03-28,1157.0
2652,Eli Lopez,45,Male,Portland,2025-03-29,807.0
2653,Connor Thompson,20,Male,Fort Worth,2026-05-28,122.25
2654,Oliver Lopez,41,Male,Austin,2023-05-16,717.8
2655,Charles Scott,48,Male,Jacksonville,2025-06-17,25.0
2656,Luke Reyes,21,Male,New York,2025-01-07,1150.0
2657,Hazel King,39,Female,Houston,2026-01-07,460.0
2658,Alice Reed,37,Female,Denver,2024-02-29,1352.25
2659,James Anderson,21,Male,San Jose,2023-04-07,472.5
2660,Skylar Collins,18,Female,Orlando,2024-11-23,238.0
2661,Maya Campbell,18,Female,Boston,2025-04-27,1906.65
2662,Isaac Collins,38,Male,Boston,2024-06-03,1979.25
2663,Cora Chavez,19,Female,Boston,2026-04-27,319.12
2664,Eleanor Murphy,40,Female,Charlotte,2026-03-14,31.5
2665,Caroline Wright,18,Female,Phoenix,2023-01-20,1763.05
2666,Alice Peterson 2,31,Female,Minneapolis,2024-05-20,712.5
2667,Diana Edwards,38,Female,San Antonio,2025-11-02,1181.75
2668,Allison Evans,20,Female,Portland,2024-01-31,487.25
2669,Brooklyn Robinson,35,Female,Pittsburgh,2023-08-28,565.65
2670,Isaiah Scott,52,Male,Tampa,2024-02-14,587.25
2671,Riley Martinez,24,Female,Dallas,2023-06-18,1194.0
2672,Carter Sanchez,22,Male,Boston,2023-04-06,1167.9
2673,Abigail Nguyen,32,Female,Phoenix,2024-01-31,673.0
2674,Stella Hall 2,26,Female,Seattle,2026-03-02,446.0
2675,Leo Garcia,37,Male,Minneapolis,2024-04-08,290.88
2676,Alice Harris,32,Female,Orlando,2024-04-07,466.0
2677,Diana Taylor,18,Female,San Diego,2026-01-16,86.5
2678,Noah Clark,53,Male,Denver,2026-02-21,150.0
2679,Jackson Morales,39,Male,Atlanta,2026-06-16,75.0
2680,Sophie Taylor 2,31,Female,San Antonio,2023-12-21,2871.7
2681,Olivia Lewis,32,Female,Tampa,2025-02-18,75.0
2682,Ella Evans 2,34,Female,Los Angeles,2024-07-17,2241.15
2683,Isaiah Morales,35,Male,Seattle,2024-12-14,30.0
2684,Madison Chavez,25,Female,Phoenix,2023-07-23,5644.85
2685,Ryan Anderson,53,Male,Minneapolis,2023-05-19,517.0
2686,Maya Sanchez,31,Female,Atlanta,2023-08-04,360.0
2687,Emma Cook,21,Female,Nashville,2025-10-08,257.5
2688,Eleanor Nelson,30,Female,Orlando,2025-03-21,1575.0
2689,Connor Reed,18,Male,Boston,2023-10-25,2706.88
2690,Alice Gutierrez,40,Female,New York,2025-01-09,1147.85
2691,Jacob Brooks,26,Male,Fort Worth,2024-02-03,2086.25
2692,Piper Reed,22,Female,Columbus,2023-06-14,5566.0
2693,Henry Wilson,36,Male,Baltimore,2024-09-23,151.5
2694,Abigail Cook 2,29,Female,Portland,2023-01-31,401.8
2695,Lincoln Cook,33,Male,Detroit,2026-01-08,25.0
2696,Bob Ramirez,44,Male,Orlando,2026-05-28,44.2
2697,Ava Mitchell,24,Female,Miami,2026-06-03,47.6
2698,Audrey Cooper,39,Female,San Jose,2023-02-21,298.0
2699,Stella Morgan,27,Female,Denver,2024-02-05,1898.7
2700,Jayden Chavez,32,Male,Boston,2025-10-07,3085.3
2701,Abigail Ramos 2,22,Female,Philadelphia,2025-08-01,94.5
2702,Isaac Turner,18,Male,Boston,2025-12-11,439.6
2703,David Campbell,55,Male,Columbus,2025-10-02,835.95
2704,Joseph Nelson,33,Male,San Antonio,2025-10-10,61.62
2705,Aurora Mitchell,19,Female,San Jose,2025-07-24,260.0
2706,Luke Jackson,44,Male,San Jose,2025-04-10,1039.5
2707,Jackson Adams,30,Male,Boston,2024-03-28,417.38
2708,Lily Wilson,25,Female,Phoenix,2023-07-23,6254.0
2709,Violet Walker,21,Female,San Antonio,2023-06-24,1231.25
2710,Thomas Nelson,27,Male,Orlando,2024-12-29,4649.15
2711,Isaiah Ramos 2,32,Male,Tampa,2024-10-21,509.37
2712,James Rodriguez,31,Male,Cleveland,2025-05-04,2385.35
2713,John Taylor,25,Male,New York,2025-02-11,1549.12
2714,Dylan Roberts,21,Male,Austin,2023-10-21,2162.72
2715,Theodore Nelson,50,Male,Fort Worth,2025-02-06,301.25
2716,Elias Ward,39,Male,Columbus,2024-10-16,710.0
2717,Anna Martin,30,Female,Fort Worth,2023-02-27,1937.3
2718,Samantha Gutierrez,32,Female,Minneapolis,2026-01-06,769.0
2719,Aria Cook,18,Female,Denver,2025-10-16,479.75
2720,Isabella Scott,19,Female,Pittsburgh,2025-04-26,120.0
2721,Henry Diaz,27,Male,New York,2025-05-14,806.8
2722,Jack Rivera,47,Male,Charlotte,2026-07-04,60.0
2723,David Miller,31,Male,Atlanta,2025-02-16,1099.75
2724,Henry Davis,28,Male,Phoenix,2023-12-11,780.55
2725,Caleb Nguyen,43,Male,New York,2024-01-19,1235.7
2726,Naomi Lewis,41,Female,Dallas,2023-10-20,438.0
2727,Anthony Martin,18,Male,Denver,2025-12-18,713.25
2728,Nora Rodriguez,50,Female,Detroit,2024-03-10,50.0
2729,Ruby Williams,21,Female,Jacksonville,2024-01-01,347.7
2730,Charlie Hill,18,Male,San Diego,2025-12-06,144.0
2731,Julian Wilson,30,Male,San Antonio,2025-08-18,1621.2
2732,Cora Kelly,31,Female,San Diego,2024-08-04,165.0
2733,Ethan Baker,50,Male,Jacksonville,2026-02-04,410.0
2734,Daniel Gutierrez,35,Male,Dallas,2023-02-17,755.12
2735,Eli Jones,35,Male,Fort Worth,2026-06-09,219.2
2736,James Roberts,43,Male,Baltimore,2025-12-24,70.0
2737,Mateo Parker,57,Male,Austin,2023-04-06,602.0
2738,Scarlett Ramirez,29,Female,Las Vegas,2025-10-22,515.0
2739,Connor Jackson 2,28,Male,Pittsburgh,2024-01-25,204.0
2740,Theodore Howard,33,Male,Boston,2025-04-22,1185.25
2741,Thomas Taylor,35,Male,Austin,2024-04-06,1213.75
2742,John Diaz,36,Male,Orlando,2024-02-16,2768.65
2743,Jonathan Torres,35,Male,Detroit,2023-04-25,882.5
2744,Gabriel Howard,35,Male,San Diego,2025-11-01,180.0
2745,Samuel Lopez,19,Male,Miami,2025-08-13,1684.2
2746,Levi Phillips,33,Male,San Antonio,2024-11-29,2057.1
2747,Caroline Williams,36,Female,San Antonio,2026-06-10,746.0
2748,Oliver White,50,Male,Baltimore,2026-07-01,48.0
2749,Isaiah Nelson,18,Male,Detroit,2026-05-03,245.2
2750,Asher Adams,42,Male,Nashville,2026-06-03,73.0
2751,Luke Garcia,35,Male,San Diego,2025-07-27,113.5
2752,Anna Miller,31,Female,Portland,2025-09-09,45.0
2753,Alexander Hill,35,Male,Philadelphia,2026-05-01,108.0
2754,Olivia Morgan,25,Female,Portland,2025-08-04,2514.25
2755,Lydia Thomas,44,Female,Fort Worth,2023-11-23,284.0
2756,Sarah Jones,25,Female,Miami,2023-11-25,1149.5
2757,Eli Stewart,23,Male,Philadelphia,2023-07-06,2758.0
2758,Henry Gonzalez,20,Male,Jacksonville,2023-09-11,1435.0
2759,Ivy Ortiz,30,Female,Philadelphia,2024-12-18,183.0
2760,Jayden Lee,32,Male,Minneapolis,2023-04-02,1349.25
2761,John Green,19,Male,Houston,2024-02-28,1232.7
2762,Jeremiah Clark,39,Male,New York,2024-02-26,1912.0
2763,Piper Bailey,26,Female,Las Vegas,2025-11-09,124.0
2764,Caroline Collins,34,Female,San Diego,2023-11-30,1185.5
2765,Mason Brooks,35,Male,Los Angeles,2026-03-23,407.15
2766,Noah Martin,40,Male,Orlando,2025-12-17,207.0
2767,Owen Gonzalez,41,Male,Detroit,2023-08-25,3836.45
2768,Isaiah Ward,48,Male,Charlotte,2025-10-10,663.82
2769,Jacob Garcia,26,Male,Chicago,2023-06-23,1119.9
2770,Christian Reed,41,Male,Houston,2023-09-22,703.2
2771,Mason Baker,28,Male,Houston,2025-09-15,234.0
2772,Dylan Cooper,19,Male,Miami,2025-08-18,768.05
2773,Ryan Nguyen 2,33,Male,Detroit,2026-04-09,252.0
2774,Scarlett Watson,48,Female,Portland,2025-09-11,1921.25
2775,Layla Watson,35,Female,Charlotte,2023-06-18,2309.05
2776,Henry Ramirez,39,Male,Columbus,2026-07-09,35.0
2777,Eleanor Kelly,23,Female,Dallas,2025-01-30,1161.5
2778,Ethan Flores,20,Male,New York,2025-04-26,503.75
2779,Victoria Hall,54,Female,San Antonio,2025-10-14,933.5
2780,Madison Murphy,28,Female,Portland,2026-03-09,330.0
2781,Lily Chavez,43,Female,Orlando,2026-04-20,90.0
2782,Ava Morgan,26,Female,Austin,2024-02-05,60.0
2783,Charlie Ramirez,50,Male,Chicago,2025-05-02,123.2
2784,Mason Jones,24,Male,Boston,2023-08-03,511.5
2785,Jayden Richardson,46,Male,Miami,2025-10-31,940.4
2786,Charles Garcia,20,Male,Cleveland,2023-03-02,378.2
2787,Sarah Flores,48,Female,Minneapolis,2023-06-25,901.4
2788,Harper Collins,46,Female,Cleveland,2026-03-10,108.0
2789,Riley Hall,18,Female,Phoenix,2026-01-28,231.5
2790,William Morgan,31,Male,Atlanta,2024-11-24,240.0
2791,Ivy Morgan,54,Female,Baltimore,2023-06-29,678.0
2792,Ruby Miller,39,Female,Atlanta,2024-02-27,268.8
2793,Luna Ramirez,32,Female,Charlotte,2023-04-27,894.75
2794,Mason Lee,43,Male,Detroit,2023-03-17,342.0
2795,William Ramirez,30,Male,Tampa,2025-10-01,779.0
2796,Violet Thompson,60,Female,Austin,2023-12-07,2025.85
2797,Liam Moore,44,Male,Chicago,2024-05-10,2122.1
2798,Hannah Ward,37,Female,Miami,2025-11-23,242.5
2799,Anthony Campbell,30,Male,Boston,2024-03-25,1023.5
2800,Ruby Howard 2,18,Female,Pittsburgh,2024-03-23,299.7
2801,William Stewart,35,Male,San Diego,2023-12-24,451.5
2802,Savannah Mitchell 2,21,Female,Las Vegas,2026-01-07,33.25
2803,Layla Stewart,43,Female,Baltimore,2024-09-22,1091.45
2804,Eleanor Richardson,42,Female,Fort Worth,2025-09-03,425.4
2805,Ryan Anderson 2,37,Male,Fort Worth,2023-12-27,2819.3
2806,Daniel Brooks,20,Male,Seattle,2023-04-09,658.5
2807,Madison Ramirez,36,Female,Tampa,2025-10-29,615.1
2808,Hazel White,22,Female,Pittsburgh,2024-10-04,206.62
2809,Christian Cook,31,Male,Charlotte,2023-11-28,186.75
2810,Samantha Martinez,38,Female,Detroit,2025-12-29,67.5
2811,Asher Nelson,51,Male,Cleveland,2025-12-13,235.4
2812,Elias Johnson,44,Male,Charlotte,2025-12-13,85.0
2813,Asher Watson,29,Male,Nashville,2025-01-17,613.75
2814,Jaxon Flores,25,Male,Miami,2026-06-02,28.8
2815,Samuel Gonzalez,18,Male,Baltimore,2025-11-11,449.6
2816,Lucy Reed,32,Female,Boston,2024-07-03,5707.65
2817,Samuel Thomas,35,Male,Fort Worth,2026-04-20,21.6
2818,Charles Roberts,51,Male,San Antonio,2025-07-15,1063.5
2819,Wyatt Jackson,52,Male,Phoenix,2023-08-07,251.6
2820,Scarlett Jackson,24,Female,Phoenix,2023-12-26,502.5
2821,Carter Edwards,46,Male,Baltimore,2024-11-27,118.5
2822,Kinsley Brooks,49,Female,Boston,2023-10-13,790.5
2823,Asher Campbell 2,46,Male,Atlanta,2023-08-29,912.5
2824,Lydia Scott,34,Female,Jacksonville,2025-09-29,142.5
2825,Maya Howard,18,Female,Chicago,2025-05-29,81.0
2826,Ivy Torres,20,Female,Cleveland,2024-10-05,196.0
2827,Daniel Morales,25,Male,Boston,2025-12-15,180.0
2828,Ethan Watson,19,Male,Minneapolis,2023-07-17,28.8
